,id,airport_ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,airports_per_region
203,325508,03AA,heliport,Trapper T Heliport,61.556055,-149.284527,159,,US,AK,Palmer,no,03AA,,03AA,,,,1039
204,6696,03AK,seaplane_base,Joe Clouds Seaplane Base,60.72722244,-151.132782,150,,US,AK,Kenai,no,03AK,,03AK,,,,1039
205,6697,03AL,heliport,Highland Medical Center Heliport,34.662604,-86.046774,628,,US,AL,Scottsboro,no,03AL,,03AL,,,Jackson County Hospital Heliport,458
206,6698,03AR,heliport,Hscmh Heliport,34.35760117,-92.78849792,350,,US,AR,Malvern,no,03AR,,03AR,,,,494
207,6699,03AZ,small_airport,Thompson International Aviation Airport,31.430971,-110.088087,4275,,US,AZ,Hereford,no,03AZ,,03AZ,,,,961
208,6700,03CA,heliport,Grossmont Hospital Heliport,32.779484,-117.006952,634,,US,CA,La Mesa,no,03CA,,03CA,,,,2318
209,6701,03CO,small_airport,Kugel-Strong Airport,40.211608,-104.744781,4950,,US,CO,Platteville,no,03CO,,03CO,,,,608
210,6702,03FA,small_airport,Lake Persimmon Airstrip,27.35309982,-81.40809631,70,,US,FL,Lake Placid,no,03FA,,03FA,,,,1215
211,6703,03FD,closed,Tharpe Airport,30.8288,-85.731003,115,,US,FL,Bonifay,no,,,,,,03FD,1215
212,6704,03FL,heliport,Ranger Heliport,26.683716,-80.186561,20,,US,FL,West Palm Beach,no,03FL,,03FL,,,,1215
213,322717,03GA,small_airport,HIA Airport,32.561626,-81.85509,238,,US,GA,Statesboro,no,03GA,,03GA,,,,617
214,6705,03I,closed,Clarks Dream Strip,39.644199,-83.018204,680,,US,OH,Circleville,no,,,,,,03I,904
215,6706,03IA,closed,East Field,41.581902,-92.461304,954,,US,IA,Montezuma,no,,,,,,03IA,397
216,6707,03ID,small_airport,Flying Y Ranch Airport,44.793965,-116.531543,3180,,US,ID,Council,no,03ID,,03ID,,,,433
217,6708,03II,small_airport,Davis Field Ultralightport,37.9620018,-87.77890015,465,,US,IN,Mount Vernon,no,03II,,03II,,,,753
218,6709,03IL,small_airport,Wix Airport,41.40230179,-87.8167038,750,,US,IL,Monee,no,03IL,,03IL,,,,1049
219,6710,03IN,small_airport,Heinzman Airport,40.18000031,-86.01249695,850,,US,IN,Arcadia,no,03IN,,03IN,,,,753
220,6711,03IS,heliport,OSF St Anthony's Health Center Heliport,38.904999,-90.173401,580,,US,IL,Alton,no,03IS,,03IS,,,St Anthony's Hospital,1049
221,6712,03KS,heliport,Valley Grain Heliport,39.86470032,-95.26409912,1160,,US,KS,Highland,no,03KS,,03KS,,,,519
222,6713,03KY,small_airport,Flying H Farms Airport,37.796085,-87.53859,385,,US,KY,Henderson,no,03KY,,03KY,,,,316
223,6714,03LA,heliport,Damien Heliport,30.19960022,-91.12789917,25,,US,LA,Carville,no,03LA,,03LA,,,,821
224,6715,03LS,heliport,Fmc Nr 1 Heliport,32.1590004,-91.70800018,79,,US,LA,Winnsboro,no,03LS,,03LS,,,,821
225,6716,03M,seaplane_base,Lakeside Marina Seaplane Base,44.32089996,-69.88950348,165,,US,ME,East Winthrop,no,03M,,03M,,,,262
226,6717,03MA,small_airport,Hadley Airport,42.393431,-72.551553,150,,US,MA,Hadley,no,03MA,,03MA,,,,272
227,6718,03MD,heliport,Upper Chesapeake Medical Center Heliport,39.518427,-76.346022,302,,US,MD,Bel Air,no,03MD,,03MD,,,,289
228,6719,03ME,small_airport,Maple Ridge Airport,44.084251,-70.626905,556,,US,ME,Harrison,no,03ME,,03ME,,,,262
229,6720,03MI,heliport,Harold Miller Heliport,43.55089951,-83.86219788,585,,US,MI,Bay City,no,03MI,,03MI,,,,641
230,6721,03MN,small_airport,Nauerth Land Ranch Airport,43.62519836,-95.22470093,1435,,US,MN,Lakefield,no,03MN,,03MN,,,,630
231,6722,03MO,closed,Cahoochie Airport,37.884499,-93.131599,1010,,US,MO,Urbana,no,,,,,,03MO,701
232,6723,03MS,heliport,Vicksburg Medical Center Heliport,32.31880188,-90.8832016,110,,US,MS,Vicksburg,no,03MS,,03MS,,,,343
233,6724,03MT,small_airport,Cascade Field,47.267327,-111.71748,3580,,US,MT,Cascade,no,3MT7,,3MT7,,,03MT,415
234,6725,03MU,small_airport,McDonnell Airport,38.4925,-94.412498,874,,US,MO,Archie,no,03MU,,03MU,,,,701
236,6726,03NC,small_airport,Pilots Ridge Airport,34.10430145,-77.90419769,35,,US,NC,Carolina Beach,no,03NC,,03NC,,,,574
237,6727,03ND,small_airport,Olafson Brothers Airport,48.62639999,-97.82900238,1045,,US,ND,Edinburg,no,03ND,,03ND,,,,333
238,6728,03NE,small_airport,Hyde Ranch Airport,41.54639816,-99.33119965,2430,,US,NE,Comstock,no,03NE,,03NE,,,,337
239,6729,03NH,heliport,Lorden Heliport,42.81539917,-71.12439728,400,,US,NH,Milford,no,03NH,,03NH,,,,208
240,6730,03NJ,closed,AT&T Heliport,40.668713,-74.410152,360,,US,NJ,Berkeley Heights,no,,,,,,03NJ,461
241,345364,03NM,heliport,Miner's Colfax Medical Center Heliport,36.862377,-104.442853,6600,,US,NM,Raton,no,03NM,,03NM,,,,427
242,345707,03NR,heliport,Johnston Medical Center Heliport,35.63027,-78.50392,320,,US,NC,Clayton,no,03NR,,03NR,,,,574
243,6731,03NV,small_airport,Llama Ranch Airport,40.58440018,-115.2979965,6120,,US,NV,Ruby Valley,no,03NV,,03NV,,,,382
244,6732,03NY,small_airport,Talmage Field,40.958308,-72.717326,95,,US,NY,Riverhead,no,03NY,,03NY,,,,766
245,6733,03OH,small_airport,Gibbs Field,41.416933,-83.018339,580,,US,OH,Fremont,no,03OH,,03OH,,,,904
246,6734,03OI,heliport,"Cleveland Clinic, Marymount Hospital Heliport",41.420312,-81.599552,890,,US,OH,Garfield Heights,no,03OI,,03OI,,,,904
247,6735,03OK,small_airport,Sahoma Lake Airport,36.041259,-96.161517,890,,US,OK,Sapulpa,no,03OK,,03OK,,,,674
248,348548,03OL,small_airport,Bluebird Airport,35.012334,-97.702735,1232,,US,OK,Alex,no,03OL,,03OL,,,,674
249,6736,03OR,small_airport,Powwatka Ridge Airport,45.85540009,-117.4840012,3340,,US,OR,Troy,no,03OR,,03OR,,,,609
250,6737,03PA,heliport,Collegeville Heliport,40.16289902,-75.46569824,197,,US,PA,Collegeville,no,03PA,,03PA,,,,1004
251,6738,03PN,heliport,M.P. Metals Heliport,41.066861,-76.180806,479,,US,PA,Berwick,yes,03PN,,03PN,,,,1004
252,322892,03PR,small_airport,Sun View Field Airport,39.065947,-94.921703,980,,US,KS,Bonner Springs,no,03PR,,03PR,,,,519
253,6739,03PS,closed,Ziggy's Field,40.849998,-77.905602,1050,,US,PA,Bellefonte,no,,,,,,03PS,1004
254,6740,03S,small_airport,Sandy River Airport,45.40179825,-122.2289963,704,,US,OR,Sandy,no,03S,,03S,,https://en.wikipedia.org/wiki/Sandy_River_Airport,,609
255,6741,03SC,heliport,Seacoast Medical Center Heliport,33.86500168,-78.66190338,73,,US,SC,Little River,no,03SC,,03SC,,,,258
256,6742,03TA,closed,Gay Hill Farm Airport,30.262699,-96.500198,505,,US,TX,Gay Hill,no,,,,,,03TA,3625
257,6743,03TE,small_airport,Barronena Ranch Airport,27.490812,-98.669615,600,,US,TX,Hebbronville,no,03TE,,03TE,,,,3625
258,6744,03TN,heliport,Eagles Landing Heliport,35.92250061,-83.57939911,1000,,US,TN,Sevierville,no,03TN,,03TN,,,,409
259,6745,03TS,heliport,Shannon Medical Center Heliport,31.4658,-100.43397,1825,,US,TX,San Angelo,no,03TS,,03TS,,,,3625
260,341551,03TT,small_airport,Brazos Polo Airport,29.632117,-95.932481,117,,US,TX,Orchard,no,03TT,,03TT,,,,3625
261,6746,03TX,heliport,M D K Field Heliport,29.580929,-95.30508,50,,US,TX,Pearland,no,03TX,,03TX,,,,3625
262,6747,03UT,small_airport,AZ Minerals Corporation Airport,37.114384,-109.99014,5315,,US,UT,Mexican Hat,no,03UT,,03UT,,,U23,407
263,6748,03VA,closed,Whipoorwill Springs Airport,38.66460037,-77.57969666,250,,US,VA,Nokesville,no,,,,,,"03VA, 03VA, 03VA",558
264,6749,03WA,small_airport,Spangle Field,47.40819931,-117.3720016,2440,,US,WA,Spangle,no,03WA,,03WA,,,,704
265,6750,03WI,closed,Zink Airport,44.028873,-88.883945,880,,US,WI,Berlin,no,,,,,,03WI,663
266,6751,03WN,small_airport,Aerostone Ranch Airport,45.875,-120.6699982,2320,,US,WA,Goldendale,no,03WN,,03WN,,,,704
267,348415,03WT,heliport,Lopez Medical Clinic Heliport,48.524894,-122.912394,38,,US,WA,Lopez Island,no,03WT,,03WT,,,,704
268,345757,03XA,heliport,Del Sol Medical Center Heliport,31.7574,-106.346895,3881,,US,TX,El Paso,no,03XA,,03XA,,,,3625
269,6752,03XS,small_airport,Creekside Airport,31.31809998,-100.7539978,2100,,US,TX,Mertzon,no,03XS,,03XS,,,,3625
270,325443,04AA,small_airport,Flying W Ranch Airport,60.535833,-150.811387,250,,US,AK,Soldotna,no,04AA,,04AA,,,Phil's Airport,1039
271,6753,04AL,heliport,Anniston AHP (Anniston Army Depot),33.62639999,-85.96720123,686,,US,AL,Anniston,no,04AL,,04AL,,,,458
272,6754,04AR,heliport,Saline Memorial Hospital Heliport,34.574319,-92.586047,430,,US,AR,Benton,no,04AR,,04AR,,,,494
273,6755,04AZ,closed,Chinle Airport,36.147197,-109.560771,5515,,US,AZ,Chinle,no,,,,,,"04AZ, Q32, 04AZ",961
274,6756,04CA,small_airport,Gray Butte Field,34.5639,-117.675003,3020,,US,CA,Palmdale,no,KGXA,,04CA,,,,2318
275,6757,04CL,small_airport,Hunt's Sky Ranch Airport,33.08169937,-116.4410019,2310,,US,CA,Julian,no,04CL,,04CL,,,,2318
276,6758,04CT,heliport,Shingle Mill Heliport,41.75510025,-73.05239868,880,,US,CT,Harwinton,no,04CT,,04CT,,,,168
277,6759,04F,closed,De Leon Municipal Airport,32.098801,-98.525325,1293,,US,TX,De Leon,no,,,,,,04F,3625
278,6760,04FA,small_airport,Richards Field,25.55870056,-80.51509857,9,,US,FL,Homestead,no,04FA,,04FA,,,,1215
279,324859,04FD,heliport,Tampa General Hospital Brandon Healthplex Heliport,27.929372,-82.336981,37,,US,FL,Brandon,no,04FD,,04FD,,,,1215
280,6761,04FL,small_airport,Cross Creek Farms Airport,29.240353,-81.222525,30,,US,FL,Ormond Beach,no,04FL,,04FL,,,,1215
281,6762,04I,small_airport,Columbus Southwest Airport,39.91120148,-83.188797,920,,US,OH,Columbus,no,04I,,04I,,,,904
282,6763,04IA,small_airport,Middlekoop Airport,41.0882988,-92.05460358,801,,US,IA,Packwood,no,04IA,,04IA,,,,397
283,6764,04ID,small_airport,Lanham Field,43.877015,-116.538365,2343,,US,ID,Emmett,no,04ID,,04ID,,,U85,433
284,6765,04II,closed,Turkey Run Airport,41.1306,-84.994102,765,,US,IN,New Haven,no,,,,,,04II,753
285,6766,04IL,small_airport,Schertz Aerial Service - Hudson Airport,40.63750076,-89.00700378,755,,US,IL,Hudson,no,04IL,,04IL,,,,1049
286,45410,04IN,seaplane_base,Lake Gage Seaplane Base,41.701389,-85.113056,954,,US,IN,Angola,no,04IN,,04IN,,,,753
287,6767,04IS,small_airport,Van Gorder Airport,40.17860031,-88.56900024,728,,US,IL,Mansfield,no,04IS,,04IS,,,,1049
288,6768,04KS,closed,Robinson Industries Heliport,38.978901,-95.219704,835,,US,KS,Lawrence,no,,,,,,04KS,519
289,6769,04KY,small_airport,Natchez Trace Farm Airport,37.13510132,-85.78939819,710,,US,KY,Hiseville,no,04KY,,04KY,,,,316
290,6770,04LA,heliport,Saint James Parish Hospital Heliport,30.051001,-90.703848,10,,US,LA,Lutcher,no,04LA,,04LA,,,Saint James Heliport,821
291,6771,04LL,small_airport,Brunner Airport,42.13610077,-88.28759766,750,,US,IL,West Dundee,no,04LL,,04LL,,,,1049
292,6772,04LS,heliport,La National Guard Heliport,30.44610023,-91.1053009,52,,US,LA,Baton Rouge,no,04LS,,04LS,,,,821
293,6773,04MA,small_airport,Goddard Field,42.810908,-71.140959,200,,US,MA,Haverhill,no,04MA,,04MA,,,,272
294,6774,04MD,heliport,Chesapeake City Heliport,39.51810074,-75.8214035,40,,US,MD,Chesapeake City,no,04MD,,04MD,,,,289
295,6775,04ME,small_airport,Beech Hill Airport,44.66669846,-69.89389801,625,,US,ME,Mercer,no,04ME,,04ME,,,,262
296,6776,04MI,small_airport,Rapids Airway Airport,42.53450012,-84.62830353,880,,US,MI,Eaton Rapids,no,04MI,,04MI,,,,641
297,6777,04MN,small_airport,Helblad Airport,47.9858017,-94.68689728,1195,,US,MN,Kelliher,no,04MN,,04MN,,,,630
298,6778,04MO,small_airport,Airpark Private Airport,39.30120087,-91.45149994,767,,US,MO,Vandalia,no,04MO,,04MO,,,,701
299,6779,04MS,small_airport,Nick's Flying Service Inc Airport,32.940537,-90.836683,100,,US,MS,Rolling Fork,no,04MS,,04MS,,,,343
300,6780,04MT,small_airport,Pluhar Airport,47.13749778,-106.488095,2715,,US,MT,Cohagen,no,04MT,,04MT,,,,415
301,6781,04NC,heliport,Western Wake Medical Center Heliport,35.73920059,-78.78220367,445,,US,NC,Cary,no,04NC,,04NC,,,,574
302,6782,04NE,small_airport,Mc Connell Field Airport,41.15999985,-101.2990036,3035,,US,NE,Sarben,no,04NE,,04NE,,,,337
303,6783,04NJ,small_airport,Emmanuel Airport,39.59680176,-75.23349762,155,,US,NJ,Elmer,no,04NJ,,04NJ,,,,461
304,347887,04NR,heliport,McGee 04 Heliport,34.775671,-77.392244,40,,US,NC,Jacksonville,no,04NR,,04NR,,,,574
305,6784,04NV,small_airport,Kingston Ranch Airport,35.75550079,-115.6650009,2620,,US,NV,Sandy Valley,no,04NV,,04NV,,,,382
306,6785,04NY,small_airport,Klaverack Airport,42.26229858,-73.69619751,250,,US,NY,Hudson,no,04NY,,04NY,,,,766
307,45733,04OG,heliport,Teufel Heliport,45.530833,-123.085556,185,,US,OR,Forest Grove,no,04OG,,04OG,,,,609
308,6786,04OH,closed,Bossow Airport,41.2477,-81.100701,1080,,US,OH,Garrettsville,no,,,,,,04OH,904
309,6787,04OK,heliport,Stillwater Medical Center Heliport,36.11529922,-97.07949829,984,,US,OK,Stillwater,no,04OK,,04OK,,,,674
310,6788,04OR,small_airport,Collins Landing Strip,44.74990082,-120.2009964,1500,,US,OR,Mitchell,no,04OR,,04OR,,,,609
311,6789,04PA,heliport,S & C Distribution Center Heliport,39.87929916,-75.22879791,50,,US,PA,Philadelphia,no,04PA,,04PA,,,,1004
312,6790,04PN,heliport,Strawbridge & Clothier Exton Heliport,40.0306619,-75.63021,320,,US,PA,Exton,no,04PN,,04PN,,,,1004
313,6791,04SC,heliport,Emergency Helipad,34.842188,-82.60714,994,,US,SC,Easley,no,04SC,,04SC,,,Easley Baptist Hospital,258
314,325773,04SD,heliport,Cheyenne River Health Center Heliport,44.993124,-101.243011,2437,,US,SD,Eagle Butte,no,04SD,,04SD,,,,230
315,6792,04TA,closed,Capitol National Bank Building Heliport,30.270262,-97.745275,540,,US,TX,Austin,no,,,,,,"04TA, 04TA, 04TA",3625
316,6793,04TE,heliport,Veterans Affairs Medical Center Heliport,29.699687,-95.39069,49,,US,TX,Houston,no,04TE,,04TE,,,,3625
317,6794,04TN,small_airport,Hensley Airpark,36.18330002,-82.67890167,1430,,US,TN,Chuckey,no,04TN,,04TN,,,,409
318,6795,04TS,heliport,Hummingbird Heliport,30.553284,-97.605358,690,,US,TX,Round Rock,no,04TS,,04TS,,,,3625
319,342438,04TT,small_airport,4D Ranch Airport,29.713072,-99.545642,1550,,US,TX,Utopia,no,04TT,,04TT,,,,3625
320,6796,04TX,small_airport,Pocock Airport,31.732779,-97.369326,565,,US,TX,China Spring,no,04TX,,04TX,,,,3625
321,6797,04UT,small_airport,Navajo Mountain Airport,37.006689,-110.794701,6160,,US,UT,Navajo Mountain,no,04UT,,04UT,,,Naatsisʼáán,407
322,6798,04V,small_airport,Saguache Municipal Airport,38.0990833,-106.1743889,7826,,US,CO,Saguache,no,04V,,04V,,,,608
323,6799,04VA,heliport,Russell County Medical Center Heliport,36.898,-82.078,2004,,US,VA,Lebanon,yes,04VA,,04VA,,,,558
324,6800,04VG,small_airport,Manquin Flight Park Ultralightport,37.706546,-77.201621,50,,US,VA,Manquin,no,04VG,,04VG,,,,558
325,6801,04VT,small_airport,Lightning Bolt Field Airport,44.40110016,-72.26360321,2156,,US,VT,Cabot,no,04VT,,04VT,,,,117
326,6802,04W,small_airport,Field of Dreams Airport,46.0228,-92.895401,1021,,US,MN,Hinckley,no,K04W,,04W,,,,630
327,6803,04WA,small_airport,Ox Meadows Airport,47.581795,-117.437131,2345,,US,WA,Spokane,no,04WA,,04WA,,,,704
328,6804,04WI,small_airport,Dutch Gap Airstrip,42.52339935,-88.01670074,760,,US,WI,Bristol,no,04WI,,04WI,,,,663
329,45903,04WN,small_airport,Stillwater Creek Airport,46.95835,-119.63864,1510,,US,WA,Royal City,no,04WN,,04WN,,,,704
330,6805,04WV,heliport,West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport,39.65361111,-79.95611111,1137,,US,WV,Morgantown,no,04WV,,04WV,,,,148
331,334249,04XA,small_airport,Pecan Field,33.283933,-98.402861,1130,,US,TX,Jermyn,no,04XA,,04XA,,,,3625
332,6806,04XS,closed,Schmidts Heliport,32.5821,-97.142502,625,,US,TX,Mansfield,no,,,,,,"04XS, Napiers Heliport",3625
333,6807,05AK,small_airport,Wasilla Creek Airpark,61.66830063,-149.1880035,620,,US,AK,Palmer,yes,05AK,,05AK,,,,1039
334,6808,05AL,heliport,Allen Stagefield Army Heliport,31.23119926,-85.64969635,365,,US,AL,Fort Rucker/Wicksburg,no,05AL,,05AL,,,,458
335,45302,05AR,small_airport,Ozark Skies Airpark,36.000633,-93.57025,1900,,US,AR,Kingston,no,05AR,,05AR,,,,494
336,6809,05AZ,heliport,Yuma Regional Medical Center Heliport,32.683452,-114.634346,200,,US,AZ,Yuma,no,05AZ,,05AZ,,,,961
337,6810,05B,seaplane_base,Van Buren Seaplane Base,47.158901,-67.931999,440,,US,ME,Van Buren,no,,,05B,,,,262
338,6811,05CA,heliport,Lost Hills Sheriff's Station Heliport,34.136516,-118.714685,888,,US,CA,Calabasas,no,05CA,,05CA,,,,2318
339,6812,05CL,small_airport,Pope Valley Airport,38.6106987,-122.3909988,618,,US,CA,Pope Valley,no,05CL,,05CL,,,,2318
340,6813,05CO,small_airport,Rancho de Aereo Airport,40.214984,-104.984423,4978,,US,CO,Mead,no,05CO,,05CO,,,,608
341,6814,05CT,heliport,O And G Heliport,41.77370071,-73.11620331,600,,US,CT,Torrington,no,05CT,,05CT,,,,168
342,6815,05FA,small_airport,Melanie's Airport,30.91889954,-86.21829987,295,,US,FL,Florala,no,05FA,,05FA,,,,1215
343,6816,05FD,heliport,Aventura Heliport,25.96089935,-80.1391983,6,,US,FL,North Miami Beach,no,05FD,,05FD,,,,1215
344,6817,05FL,small_airport,Charlton Strip,26.52018,-81.41031,36,,US,FL,La Belle,no,05FL,,05FL,,,,1215
345,6818,05GA,small_airport,Raju Airport,32.07139969,-84.71440125,625,,US,GA,Richland,no,05GA,,05GA,,,,617
346,6819,05IA,small_airport,Spotts Field,43.13750076,-93.06829834,1155,,US,IA,Nora Springs,no,05IA,,05IA,,,,397
347,6820,05ID,small_airport,Running Creek Ranch Airport,45.914101,-114.835999,2969,,US,ID,Elk City,no,05ID,,05ID,,,72U,433
348,6821,05II,closed,Reichhart Airport,41.028702,-84.9972,795,,US,IN,New Haven,no,,,,,,05II,753
349,6822,05IL,small_airport,Classic Landings Airport,41.15670013,-88.01670074,635,,US,IL,Bonfield,no,05IL,,05IL,,,,1049
350,6823,05IN,small_airport,Cooper Airport,39.64199829,-86.5042038,860,,US,IN,Belleville,no,05IN,,05IN,,,,753
351,6824,05IS,small_airport,Hardy Airport,39.72589874,-89.26399994,605,,US,IL,Mount Auburn,no,05IS,,05IS,,,,1049
352,6825,05KS,small_airport,Darbro Field,37.26620102,-95.959198,945,,US,KS,Elk City,no,05KS,,05KS,,,,519
353,346026,05KT,small_airport,High Point Farm Airport,38.187091,-84.93011,880,,US,KY,Frankfort,no,05KT,,05KT,,,,316
354,6826,05KY,small_airport,Cartersville Airport,37.53575,-84.407303,1070,,US,KY,Paint Lick,no,05KY,,05KY,,,,316
355,6827,05LA,small_airport,Greg's Flying Service Airport,32.265301,-91.6978,76,,US,LA,Winnsboro,no,05LA,,05LA,,,,821
356,6828,05LL,heliport,Midwest Heliport,41.749228,-87.935783,710,,US,IL,Willowbrook,no,05LL,,05LL,,,,1049
357,6829,05LS,small_airport,Grass Roots Airport,31.252148,-92.47569,83,,US,LA,Alexandria,no,05LS,,05LS,,,,821
358,6830,05M,heliport,Pauls Valley General Hospital Heliport,34.71979,-97.214237,911,,US,OK,Pauls Valley,no,,,,,,"OK28, 05M",674
359,6831,05MA,heliport,Bentley Heliport,42.69120026,-70.91230011,80,,US,MA,Ipswich,no,05MA,,05MA,,,,272
360,6832,05MD,small_airport,Breezecroft Airport,39.244232,-76.198661,20,,US,MD,Chestertown,no,05MD,,05MD,,,,289
361,6833,05ME,small_airport,Drisko Airport,44.6570015,-67.55919647,70,,US,ME,Jonesboro,no,05ME,,05ME,,,,262
362,345550,05MI,heliport,Beaumont Hospital Taylor Heliport,42.236433,-83.276421,621,,US,MI,Taylor,no,05MI,,05MI,,,Oakwood Heritage Hospital,641
363,322876,05MN,heliport,Northern Pines Medical Center Heliport,47.5175001,-92.2302778,1446,,US,MN,Aurora,no,05MN,,05MN,,,,630
364,6834,05MO,heliport,Portageville Community Heliport,36.42979813,-89.68009949,272,,US,MO,Portageville,no,05MO,,05MO,,,,701
365,6835,05MS,heliport,VA Medical Center Jackson Heliport,32.32973,-90.16273,359,,US,MS,Jackson,no,05MS,,05MS,,,,343
366,329892,05MT,small_airport,Jones Landing Airport,45.815368,-111.152163,4364,,US,MT,Belgrade,no,05MT,,05MT,,,,415
367,6836,05NC,closed,Brunswick Community Hospital Heliport,34.008099,-78.2911,63,,US,NC,Supply,no,,,,,,05NC,574
368,6837,05NE,small_airport,Mc Kay Airport,41.72219849,-98.30899811,2010,,US,NE,Spalding,no,05NE,,05NE,,,,337
369,6838,05NH,heliport,Stumpfield Heliport,42.9239006,-70.95140076,200,,US,NH,Kensington,no,05NH,,05NH,,,,208
370,6839,05NJ,heliport,Paulus Hook Pier Heliport,40.7140007,-74.03150177,7,,US,NJ,Jersey City,no,05NJ,,05NJ,,,,461
371,324404,05NV,small_airport,Baker Ranches Airport,39.0311,-114.088219,5180,,US,NV,Baker,no,05NV,,05NV,,,,382
372,6840,05NY,heliport,Oswego County At Pulaski Heliport,43.55199814,-76.09020233,445,,US,NY,Pulaski,no,05NY,,05NY,,,,766
373,347917,05OG,heliport,Drill Field Pad Heliport,44.059531,-123.118951,415,,US,OR,Eugene,no,05OG,,05OG,,,,609
374,429744,05OH,small_airport,Eaglecrest Field,40.184513,-81.920564,968,,US,OH,Conesville,no,05OH,,05OH,,,,904
375,6841,05OI,small_airport,Dorlon Airpark,41.28839874,-81.96260071,830,,US,OH,Columbia Station,no,05OI,,05OI,,,,904
376,6842,05OK,closed,Hawk Haven Airport,35.8534,-97.567497,1075,,US,OK,Crescent,no,,,,,,05OK,674
377,6843,05OR,small_airport,Peacock Ranch Airport,45.44428,-117.34722,3500,,US,OR,Enterprise,no,05OR,,05OR,,,,609
378,6844,05PA,heliport,PECO Mob. Heliport,39.9548,-75.178201,110,,US,PA,Philadelphia,no,05PA,,05PA,,,Philadelphia Market Street Heliport,1004
379,6845,05PN,heliport,State Police Area Iii Heliport,40.30009842,-76.85800171,485,,US,PA,Harrisburg,no,05PN,,05PN,,,,1004
380,6846,05PS,small_airport,Mills Brothers Airport,40.143075,-77.86221,1210,,US,PA,Neelyton,no,05PS,,05PS,,,,1004
381,6847,05S,small_airport,Vernonia Airfield,45.85150146,-123.2419968,647,,US,OR,Vernonia,no,05S,,05S,,https://en.wikipedia.org/wiki/Vernonia_Airfield,,609
382,6848,05TA,small_airport,Brandes Air Field,29.8090992,-96.26509857,276,,US,TX,Sealy,no,05TA,,05TA,,,,3625
383,6849,05TE,small_airport,Hilde-Griff Field,30.7220993,-97.79139709,950,,US,TX,Georgetown,no,05TE,,05TE,,,,3625
384,6850,05TN,closed,Thurmond Glenn Field,35.556998,-89.552903,285,,US,TN,Covington,no,,,,,,05TN,409
385,6851,05TS,small_airport,Dew Drop Airport,33.12929916,-97.3585968,750,,US,TX,Justin,no,05TS,,05TS,,,,3625
386,6852,05TX,small_airport,Circle A Ranch Airport,32.128974,-97.404582,608,,US,TX,Blum,no,05TX,,05TX,,,,3625
387,6853,05UT,closed,Oljato Airport,37.033626,-110.315778,4838,,US,UT,Oljato-Monument Valley,no,,,,,,"Ooljééʼtó, 05UT, 05UT",407
